dataset,horizon,model,seed,mse,mae,run_id,name,model_type
ETTh1,192,FullContextDelta,2036,0.425117,0.421653,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl192_seed2036,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,192,FullContextDelta,2037,0.428661,0.422066,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl192_seed2037,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,192,FullContextDelta,2038,0.425175,0.421443,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl192_seed2038,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,192,FullContextDelta,2039,0.426172,0.422191,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl192_seed2039,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,Adaptive PhaseGate,2024,0.474251,0.445102,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2024,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2025,0.46424,0.441492,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2025,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2026,0.474023,0.443998,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2026,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2027,0.464821,0.442768,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2027,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2028,0.472417,0.445048,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2028,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2029,0.468208,0.442113,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2029,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2030,0.469343,0.443046,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2030,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2031,0.465798,0.44145,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2031,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2032,0.462984,0.441186,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2032,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2033,0.477665,0.44771,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2033,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2034,0.478346,0.446241,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2034,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2035,0.478071,0.448858,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2035,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2036,0.477484,0.449026,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2036,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2037,0.470408,0.442944,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2037,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2038,0.474876,0.448173,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2038,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,Adaptive PhaseGate,2039,0.466363,0.44076,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl336_seed2039,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,336,CrossBranchGate,2024,0.475641,0.444275,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2024,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2025,0.467421,0.441814,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2025,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2026,0.470025,0.441534,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2026,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2027,0.470156,0.444707,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2027,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2028,0.471194,0.444143,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2028,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2029,0.473513,0.447126,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2029,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2030,0.477036,0.446501,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2030,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2031,0.471177,0.444641,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2031,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2032,0.468081,0.444565,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2032,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2033,0.477026,0.446007,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2033,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2034,0.468145,0.441921,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2034,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2035,0.476509,0.448509,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2035,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2036,0.468898,0.443621,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2036,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2037,0.477541,0.446253,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2037,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2038,0.465539,0.440218,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2038,frwkv_crossbranchgate
ETTh1,336,CrossBranchGate,2039,0.461025,0.43992,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl336_seed2039,frwkv_crossbranchgate
ETTh1,336,CrossBranchPhaseGate,2024,0.468002,0.441625,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2024,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2025,0.472436,0.445714,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2025,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2026,0.470545,0.443598,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2026,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2027,0.470482,0.443355,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2027,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2028,0.469427,0.442549,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2028,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2029,0.466198,0.44254,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2029,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2030,0.471241,0.444397,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2030,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2031,0.476633,0.448975,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2031,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2032,0.464816,0.440044,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2032,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2033,0.466716,0.442488,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2033,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2034,0.473687,0.446325,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2034,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2035,0.469411,0.442298,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2035,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2036,0.469469,0.444334,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2036,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2037,0.46218,0.439922,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2037,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2038,0.473147,0.446545,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2038,frwkv_crossbranchphasegate
ETTh1,336,CrossBranchPhaseGate,2039,0.464013,0.441284,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl336_seed2039,frwkv_crossbranchphasegate
ETTh1,336,FRWKV,2024,0.464485,0.441958,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2024,frwkv
ETTh1,336,FRWKV,2025,0.470189,0.442121,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2025,frwkv
ETTh1,336,FRWKV,2026,0.469105,0.44301,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2026,frwkv
ETTh1,336,FRWKV,2027,0.4642,0.441189,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2027,frwkv
ETTh1,336,FRWKV,2028,0.473694,0.446932,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2028,frwkv
ETTh1,336,FRWKV,2029,0.475749,0.447741,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2029,frwkv
ETTh1,336,FRWKV,2030,0.470612,0.442573,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2030,frwkv
ETTh1,336,FRWKV,2031,0.465378,0.441336,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2031,frwkv
ETTh1,336,FRWKV,2032,0.476229,0.448072,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2032,frwkv
ETTh1,336,FRWKV,2033,0.468257,0.44303,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2033,frwkv
ETTh1,336,FRWKV,2034,0.465555,0.441704,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2034,frwkv
ETTh1,336,FRWKV,2035,0.463846,0.4404,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2035,frwkv
ETTh1,336,FRWKV,2036,0.472752,0.443112,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2036,frwkv
ETTh1,336,FRWKV,2037,0.474467,0.445841,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2037,frwkv
ETTh1,336,FRWKV,2038,0.470717,0.443376,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2038,frwkv
ETTh1,336,FRWKV,2039,0.467405,0.44137,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl336_seed2039,frwkv
ETTh1,336,FullContextDelta,2024,0.470519,0.444069,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2024,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2025,0.468351,0.44113,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2025,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2026,0.46946,0.442905,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2026,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2027,0.468901,0.44285,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2027,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2028,0.470357,0.441994,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2028,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2029,0.469073,0.442514,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2029,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2030,0.46804,0.442959,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2030,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2031,0.467714,0.441325,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2031,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2032,0.470613,0.442835,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2032,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2033,0.466398,0.442281,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2033,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2034,0.471404,0.445056,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2034,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2035,0.466987,0.441052,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2035,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2036,0.468437,0.442261,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2036,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2037,0.465664,0.441269,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2037,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2038,0.473788,0.444623,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2038,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,336,FullContextDelta,2039,0.464185,0.440306,parallel_run_20260508_212616,kbs_fullctxdelta16_fullctxdelta_etth1_pl336_seed2039,frwkv_crossbranchphasegate_fullcontextdelta
ETTh1,720,Adaptive PhaseGate,2024,0.476886,0.472305,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2024,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2025,0.485788,0.474052,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2025,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2026,0.487799,0.474672,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2026,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2027,0.475994,0.471186,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2027,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2028,0.477467,0.471308,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2028,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2029,0.471254,0.467246,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2029,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2030,0.476569,0.469549,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2030,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2031,0.510742,0.481857,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2031,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2032,0.489501,0.474394,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2032,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2033,0.478985,0.47241,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2033,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2034,0.476134,0.468546,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2034,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2035,0.475449,0.467711,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2035,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2036,0.486234,0.475009,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2036,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2037,0.496528,0.475235,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2037,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2038,0.472346,0.464367,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2038,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,Adaptive PhaseGate,2039,0.480862,0.473246,parallel_run_20260509_134027,kbs_adaptive16_etth1_pl720_seed2039,frwkv_crossbranchperiodicpositiongate_adaptive
ETTh1,720,CrossBranchGate,2024,0.474657,0.470241,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2024,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2025,0.466277,0.461311,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2025,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2026,0.476404,0.471857,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2026,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2027,0.475428,0.470043,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2027,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2028,0.476232,0.470162,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2028,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2029,0.475619,0.467524,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2029,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2030,0.491708,0.478053,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2030,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2031,0.4828,0.472865,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2031,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2032,0.486702,0.475412,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2032,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2033,0.483472,0.473265,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2033,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2034,0.473389,0.466346,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2034,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2035,0.479926,0.470158,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2035,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2036,0.474877,0.469656,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2036,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2037,0.466515,0.463772,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2037,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2038,0.473124,0.46946,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2038,frwkv_crossbranchgate
ETTh1,720,CrossBranchGate,2039,0.47386,0.469726,parallel_run_20260503_131828,kbs_fullabl16_crossbranchgate_etth1_pl720_seed2039,frwkv_crossbranchgate
ETTh1,720,CrossBranchPhaseGate,2024,0.495842,0.48081,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2024,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2025,0.46929,0.466195,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2025,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2026,0.487024,0.475837,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2026,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2027,0.48991,0.475516,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2027,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2028,0.484785,0.472113,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2028,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2029,0.478348,0.470854,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2029,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2030,0.472272,0.468013,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2030,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2031,0.479182,0.46985,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2031,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2032,0.491909,0.476577,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2032,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2033,0.479588,0.47369,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2033,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2034,0.47025,0.465089,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2034,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2035,0.475621,0.468702,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2035,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2036,0.477627,0.466592,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2036,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2037,0.495326,0.477263,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2037,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2038,0.490314,0.475705,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2038,frwkv_crossbranchphasegate
ETTh1,720,CrossBranchPhaseGate,2039,0.486114,0.472489,parallel_run_20260503_131828,kbs_fullabl16_crossbranchphasegate_etth1_pl720_seed2039,frwkv_crossbranchphasegate
ETTh1,720,FRWKV,2024,0.472533,0.468856,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl720_seed2024,frwkv
ETTh1,720,FRWKV,2025,0.487725,0.477146,parallel_run_20260503_131828,kbs_fullabl16_frwkv_etth1_pl720_seed2025,frwkv
